,year,state,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
1180,2003,Delaware,Emily,Madison,Emma,Hannah,Abigail
1181,2003,Dist. of Columbia,Kayla,Emily,Katherine,Elizabeth,Sophia
1182,2003,Florida,Emily,Isabella,Madison,Emma,Hannah
1183,2003,Georgia,Emily,Madison,Emma,Hannah,Sarah
1184,2003,Hawaii,Emma,Alyssa,Kayla,Taylor,Mia
1185,2003,Idaho,Emma,Hannah,Emily,Madison,Abigail
1186,2003,Illinois,Emily,Emma,Olivia,Abigail,Grace
1187,2003,Indiana,Emma,Madison,Emily,Hannah,Olivia
1188,2003,Iowa,Emma,Emily,Madison,Olivia,Grace
1189,2003,Kansas,Emma,Madison,Emily,Hannah,Abigail
1190,2003,Kentucky,Emily,Madison,Hannah,Emma,Abigail
1191,2003,Louisiana,Madison,Emily,Emma,Hannah,Alexis
1192,2003,Maine,Emma,Emily,Abigail,Hannah,Madison
1193,2003,Maryland,Emily,Madison,Emma,Kayla,Hannah
1194,2003,Massachusetts,Emily,Emma,Olivia,Abigail,Isabella
1195,2003,Michigan,Emma,Madison,Emily,Olivia,Hannah
1196,2003,Minnesota,Emma,Grace,Emily,Olivia,Abigail
1197,2003,Mississippi,Madison,Hannah,Anna,Emma,Alexis
1198,2003,Missouri,Emma,Emily,Madison,Hannah,Abigail
1199,2003,Montana,Emma,Hannah,Madison,Hailey,Emily
1200,2003,Nebraska,Emma,Emily,Olivia,Grace,Madison
1201,2003,Nevada,Emily,Emma,Ashley,Madison,Alexis
1202,2003,New Hampshire,Emma,Emily,Olivia,Abigail,Madison
1203,2003,New Jersey,Emily,Isabella,Olivia,Emma,Samantha
1204,2003,New Mexico,Alexis,Alyssa,Emily,Ashley,Madison
1205,2003,New York,Emily,Emma,Olivia,Isabella,Samantha
1206,2003,North Carolina,Madison,Emma,Emily,Hannah,Abigail
1207,2003,North Dakota,Emma,Madison,Hannah,Emily,Alexis
1208,2003,Ohio,Emma,Madison,Emily,Olivia,Hannah
1209,2003,Oklahoma,Emily,Madison,Emma,Hannah,Abigail
1210,2003,Oregon,Emma,Emily,Hannah,Madison,Olivia
1211,2003,Pennsylvania,Emily,Emma,Madison,Olivia,Hannah
1212,2003,Rhode Island,Emily,Madison,Emma,Olivia,Isabella
1213,2003,South Carolina,Madison,Emily,Hannah,Olivia,Emma
1214,2003,South Dakota,Emma,Hannah,Emily,Olivia,Madison
1215,2003,Tennessee,Madison,Emma,Hannah,Emily,Abigail
1216,2003,Texas,Emily,Ashley,Madison,Emma,Alyssa
1217,2003,Utah,Emma,Madison,Emily,Hannah,Abigail
1218,2003,Vermont,Emma,Emily,Abigail,Madison,Hannah
1219,2003,Virginia,Emily,Emma,Madison,Hannah,Abigail
1220,2003,Washington,Emma,Emily,Olivia,Madison,Hannah
1221,2003,West Virginia,Madison,Emily,Hannah,Emma,Alexis
1222,2003,Wisconsin,Emma,Emily,Olivia,Grace,Hannah
1223,2003,Wyoming,Emma,Madison,Hannah,Alexis,Emily
1224,2004,Alabama,Emma,Madison,Emily,Hannah,Anna
1225,2004,Alaska,Emma,Madison,Hannah,Grace,Emily
1226,2004,Arizona,Emily,Isabella,Emma,Ashley,Madison
1227,2004,Arkansas,Madison,Emily,Emma,Hannah,Olivia
1228,2004,California,Emily,Ashley,Samantha,Isabella,Natalie
1229,2004,Colorado,Emma,Emily,Isabella,Madison,Abigail
1230,2004,Connecticut,Emily,Olivia,Emma,Isabella,Samantha
1231,2004,Delaware,Madison,Olivia,Emily,Alexis,Elizabeth
1232,2004,Dist. of Columbia,Sophia,Katherine,Kayla,Elizabeth,Emma
1233,2004,Florida,Emily,Isabella,Madison,Emma,Ashley
1234,2004,Georgia,Emily,Madison,Emma,Hannah,Sarah
1235,2004,Hawaii,Emma,Isabella,Emily,Kayla,Chloe
1236,2004,Idaho,Emma,Emily,Alexis,Abigail,Hannah
1237,2004,Illinois,Emily,Emma,Olivia,Abigail,Madison
1238,2004,Indiana,Emma,Madison,Abigail,Olivia,Emily
1239,2004,Iowa,Emma,Madison,Grace,Olivia,Abigail
1240,2004,Kansas,Emma,Emily,Madison,Abigail,Grace
1241,2004,Kentucky,Madison,Emily,Hannah,Emma,Abigail
1242,2004,Louisiana,Madison,Emma,Emily,Hannah,Alexis
1243,2004,Maine,Emma,Emily,Madison,Hannah,Olivia
1244,2004,Maryland,Madison,Emily,Emma,Kayla,Hannah
1245,2004,Massachusetts,Emily,Emma,Olivia,Isabella,Abigail
1246,2004,Michigan,Emma,Madison,Emily,Olivia,Hannah
1247,2004,Minnesota,Emma,Grace,Olivia,Emily,Abigail
1248,2004,Mississippi,Madison,Emily,Hannah,Anna,Emma
1249,2004,Missouri,Emma,Madison,Emily,Abigail,Olivia
1250,2004,Montana,Madison,Emma,Grace,Hannah,Emily
1251,2004,Nebraska,Emma,Emily,Madison,Grace,Hannah
1252,2004,Nevada,Ashley,Emily,Madison,Isabella,Emma
1253,2004,New Hampshire,Emma,Emily,Abigail,Hannah,Madison
1254,2004,New Jersey,Emily,Olivia,Isabella,Samantha,Ashley
1255,2004,New Mexico,Alyssa,Isabella,Alexis,Emily,Madison
1256,2004,New York,Emily,Emma,Olivia,Isabella,Ashley
1257,2004,North Carolina,Emma,Emily,Madison,Hannah,Sarah
1258,2004,North Dakota,Madison,Emma,Emily,Grace,Olivia
1259,2004,Ohio,Emma,Madison,Emily,Olivia,Hannah
1260,2004,Oklahoma,Madison,Emily,Emma,Alexis,Hannah
1261,2004,Oregon,Emily,Emma,Madison,Grace,Hannah
1262,2004,Pennsylvania,Emily,Emma,Madison,Olivia,Abigail
1263,2004,Rhode Island,Emily,Madison,Emma,Isabella,Olivia
1264,2004,South Carolina,Madison,Emily,Emma,Hannah,Abigail
1265,2004,South Dakota,Madison,Emma,Emily,Olivia,Hannah
1266,2004,Tennessee,Madison,Emma,Emily,Hannah,Abigail
1267,2004,Texas,Emily,Ashley,Madison,Emma,Alyssa
1268,2004,Utah,Emma,Emily,Olivia,Madison,Abigail
1269,2004,Vermont,Emma,Emily,Olivia,Madison,Abigail
1270,2004,Virginia,Emily,Madison,Emma,Hannah,Olivia
1271,2004,Washington,Emma,Emily,Olivia,Isabella,Madison
1272,2004,West Virginia,Madison,Emily,Hannah,Emma,Alexis
1273,2004,Wisconsin,Emma,Olivia,Emily,Abigail,Grace
1274,2004,Wyoming,Madison,Emma,Alexis,Elizabeth,Hannah
1275,2005,Alabama,Madison,Emma,Emily,Anna,Hannah
1276,2005,Alaska,Madison,Emma,Emily,Isabella,Samantha
1277,2005,Arizona,Emily,Mia,Ashley,Isabella,Emma
1278,2005,Arkansas,Emily,Madison,Emma,Hannah,Alexis
1279,2005,California,Emily,Ashley,Samantha,Isabella,Mia
1280,2005,Colorado,Emily,Emma,Isabella,Madison,Abigail
1281,2005,Connecticut,Olivia,Emily,Ava,Emma,Isabella
1282,2005,Delaware,Madison,Emily,Sarah,Emma,Abigail
1283,2005,Dist. of Columbia,Sophia,Olivia,Elizabeth,Kayla,Katherine
1284,2005,Florida,Emily,Isabella,Madison,Emma,Sophia
1285,2005,Georgia,Emily,Madison,Emma,Hannah,Abigail
1286,2005,Hawaii,Emma,Mia,Madison,Kayla,Taylor
1287,2005,Idaho,Emma,Madison,Emily,Hailey,Abigail
1288,2005,Illinois,Emily,Emma,Olivia,Isabella,Abigail
1289,2005,Indiana,Emma,Madison,Emily,Abigail,Olivia
1290,2005,Iowa,Emma,Olivia,Madison,Emily,Ava
1291,2005,Kansas,Emma,Emily,Olivia,Abigail,Madison
1292,2005,Kentucky,Madison,Emily,Emma,Hannah,Abigail
1293,2005,Louisiana,Madison,Emma,Emily,Hannah,Olivia
1294,2005,Maine,Emma,Abigail,Emily,Hannah,Madison
1295,2005,Maryland,Emily,Madison,Emma,Abigail,Kayla
1296,2005,Massachusetts,Emma,Emily,Ava,Olivia,Sophia
1297,2005,Michigan,Emma,Emily,Madison,Olivia,Ava
1298,2005,Minnesota,Ava,Grace,Emma,Ella,Emily
1299,2005,Mississippi,Madison,Emma,Anna,Emily,Hannah
1300,2005,Missouri,Emma,Madison,Emily,Abigail,Olivia
1301,2005,Montana,Emma,Madison,Emily,Olivia,Alexis
1302,2005,Nebraska,Emma,Emily,Madison,Grace,Olivia
1303,2005,Nevada,Emily,Ashley,Samantha,Isabella,Madison
1304,2005,New Hampshire,Emma,Emily,Madison,Olivia,Ava
1305,2005,New Jersey,Emily,Isabella,Ava,Olivia,Samantha
1306,2005,New Mexico,Alyssa,Emily,Madison,Isabella,Destiny
1307,2005,New York,Emily,Isabella,Emma,Olivia,Madison
1308,2005,North Carolina,Emily,Emma,Madison,Hannah,Abigail
1309,2005,North Dakota,Emma,Hannah,Madison,Olivia,Grace
1310,2005,Ohio,Emma,Madison,Olivia,Emily,Ava
1311,2005,Oklahoma,Emma,Madison,Emily,Hannah,Abigail
1312,2005,Oregon,Emma,Emily,Madison,Hannah,Olivia
1313,2005,Pennsylvania,Emily,Emma,Madison,Olivia,Abigail
1314,2005,Rhode Island,Olivia,Ava,Abigail,Emily,Isabella
1315,2005,South Carolina,Emily,Madison,Emma,Hannah,Abigail
1316,2005,South Dakota,Emma,Madison,Olivia,Emily,Hannah
1317,2005,Tennessee,Madison,Emma,Emily,Hannah,Abigail
1318,2005,Texas,Emily,Mia,Madison,Ashley,Emma
1319,2005,Utah,Emma,Emily,Olivia,Abigail,Hannah
1320,2005,Vermont,Emma,Emily,Olivia,Hannah,Madison
1321,2005,Virginia,Emily,Madison,Emma,Hannah,Abigail
1322,2005,Washington,Emma,Emily,Madison,Olivia,Isabella
1323,2005,West Virginia,Madison,Emily,Emma,Hannah,Olivia
1324,2005,Wisconsin,Emma,Olivia,Emily,Ava,Abigail
1325,2005,Wyoming,Madison,Emma,Hailey,Hannah,Olivia
1326,2006,Alabama,Madison,Emma,Anna,Emily,Hannah
1327,2006,Alaska,Emma,Emily,Madison,Isabella,Ava
1328,2006,Arizona,Mia,Emily,Isabella,Ashley,Emma
1329,2006,Arkansas,Madison,Emily,Emma,Hannah,Abigail
1330,2006,California,Emily,Isabella,Ashley,Mia,Samantha
1331,2006,Colorado,Isabella,Emily,Emma,Hannah,Abigail
1332,2006,Connecticut,Isabella,Emily,Ava,Olivia,Emma
1333,2006,Delaware,Madison,Emily,Ava,Emma,Olivia
1334,2006,Dist. of Columbia,Katherine,Elizabeth,Ashley,Ava,Sophia
1335,2006,Florida,Isabella,Emily,Madison,Sophia,Emma
1336,2006,Georgia,Madison,Emily,Emma,Hannah,Ava
1337,2006,Hawaii,Isabella,Emma,Madison,Hailey,Ava
1338,2006,Idaho,Emma,Olivia,Abigail,Hannah,Madison
1339,2006,Illinois,Emily,Isabella,Emma,Olivia,Ava
1340,2006,Indiana,Emma,Ava,Olivia,Madison,Emily
1341,2006,Iowa,Emma,Ava,Olivia,Madison,Hannah
1342,2006,Kansas,Emma,Emily,Abigail,Madison,Ava
1343,2006,Kentucky,Madison,Emma,Emily,Hannah,Abigail
1344,2006,Louisiana,Madison,Emma,Ava,Emily,Hannah
1345,2006,Maine,Emma,Abigail,Emily,Olivia,Madison
1346,2006,Maryland,Madison,Emily,Abigail,Emma,Ava
1347,2006,Massachusetts,Ava,Isabella,Emma,Sophia,Olivia
1348,2006,Michigan,Ava,Emma,Madison,Olivia,Emily
1349,2006,Minnesota,Ava,Grace,Olivia,Emma,Sophia
1350,2006,Mississippi,Madison,Anna,Emma,Hannah,Emily
1351,2006,Missouri,Emma,Madison,Ava,Abigail,Emily
1352,2006,Montana,Emma,Abigail,Madison,Hannah,Grace
1353,2006,Nebraska,Emma,Ava,Madison,Addison,Emily
1354,2006,Nevada,Emily,Isabella,Emma,Mia,Ashley
1355,2006,New Hampshire,Emma,Olivia,Emily,Ava,Madison
1356,2006,New Jersey,Isabella,Ava,Emily,Sophia,Olivia
1357,2006,New Mexico,Isabella,Alyssa,Emily,Mia,Madison
1358,2006,New York,Emily,Isabella,Ava,Olivia,Madison
1359,2006,North Carolina,Madison,Emily,Emma,Abigail,Hannah
1360,2006,North Dakota,Ava,Emma,Grace,Madison,Alexis
1361,2006,Ohio,Emma,Madison,Ava,Olivia,Emily
1362,2006,Oklahoma,Emma,Madison,Emily,Abigail,Hannah
1363,2006,Oregon,Emma,Emily,Olivia,Madison,Isabella
1364,2006,Pennsylvania,Ava,Emily,Emma,Madison,Olivia
1365,2006,Rhode Island,Isabella,Olivia,Ava,Madison,Emily
1366,2006,South Carolina,Madison,Emma,Emily,Hannah,Olivia
1367,2006,South Dakota,Emma,Hannah,Ava,Grace,Madison
1368,2006,Tennessee,Madison,Emma,Emily,Hannah,Abigail
1369,2006,Texas,Emily,Mia,Ashley,Isabella,Madison
1370,2006,Utah,Emma,Abigail,Olivia,Elizabeth,Emily
1371,2006,Vermont,Emma,Ava,Abigail,Grace,Olivia
1372,2006,Virginia,Madison,Emily,Abigail,Emma,Hannah
1373,2006,Washington,Emma,Emily,Ava,Olivia,Isabella
1374,2006,West Virginia,Madison,Hannah,Emily,Abigail,Alexis
1375,2006,Wisconsin,Ava,Emma,Emily,Olivia,Isabella
1376,2006,Wyoming,Emily,Emma,Madison,Alexis,Hannah
1377,2007,Alabama,Emma,Madison,Emily,Hannah,Elizabeth
1378,2007,Alaska,Isabella,Emily,Madison,Ava,Abigail
1379,2007,Arizona,Isabella,Emily,Mia,Sophia,Ashley
1380,2007,Arkansas,Madison,Emma,Emily,Addison,Olivia
1381,2007,California,Emily,Isabella,Sophia,Ashley,Samantha
1382,2007,Colorado,Isabella,Sophia,Emma,Olivia,Abigail
1383,2007,Connecticut,Isabella,Olivia,Ava,Emma,Emily
1384,2007,Delaware,Ava,Sophia,Emily,Madison,Abigail
1385,2007,Dist. of Columbia,Ashley,Sophia,Katherine,Elizabeth,Caroline
1386,2007,Florida,Isabella,Sophia,Emily,Madison,Ava
1387,2007,Georgia,Madison,Emily,Emma,Ava,Abigail
1388,2007,Hawaii,Sophia,Ava,Chloe,Isabella,Emma
1389,2007,Idaho,Emma,Olivia,Emily,Hannah,Abigail
1390,2007,Illinois,Isabella,Olivia,Emily,Sophia,Ava
1391,2007,Indiana,Emma,Ava,Olivia,Madison,Addison
1392,2007,Iowa,Ava,Emma,Addison,Olivia,Grace
1393,2007,Kansas,Addison,Emma,Ava,Madison,Emily
1394,2007,Kentucky,Madison,Emma,Emily,Addison,Olivia
1395,2007,Louisiana,Madison,Ava,Emma,Isabella,Olivia
1396,2007,Maine,Madison,Abigail,Olivia,Emma,Ava
1397,2007,Maryland,Madison,Emily,Ava,Olivia,Abigail
1398,2007,Massachusetts,Ava,Isabella,Sophia,Olivia,Emma
1399,2007,Michigan,Ava,Madison,Emma,Olivia,Isabella
1400,2007,Minnesota,Ava,Olivia,Emma,Sophia,Addison
1401,2007,Mississippi,Madison,Emma,Chloe,Hannah,Addison
1402,2007,Missouri,Emma,Madison,Ava,Addison,Olivia
1403,2007,Montana,Madison,Emma,Olivia,Addison,Emily
1404,2007,Nebraska,Addison,Emma,Ava,Elizabeth,Emily
1405,2007,Nevada,Emily,Sophia,Isabella,Madison,Ava
1406,2007,New Hampshire,Olivia,Abigail,Ava,Emma,Madison
1407,2007,New Jersey,Isabella,Emily,Sophia,Ava,Olivia
1408,2007,New Mexico,Isabella,Sophia,Nevaeh,Alyssa,Emily
1409,2007,New York,Isabella,Sophia,Emily,Olivia,Ava
1410,2007,North Carolina,Madison,Emma,Emily,Ava,Abigail
1411,2007,North Dakota,Emma,Olivia,Ava,Madison,Abigail
1412,2007,Ohio,Ava,Madison,Olivia,Emma,Isabella
1413,2007,Oklahoma,Emma,Madison,Emily,Addison,Hannah
1414,2007,Oregon,Emma,Sophia,Isabella,Emily,Olivia
1415,2007,Pennsylvania,Ava,Olivia,Emma,Madison,Isabella
1416,2007,Rhode Island,Sophia,Ava,Isabella,Madison,Olivia
1417,2007,South Carolina,Madison,Emma,Emily,Abigail,Ava
1418,2007,South Dakota,Ava,Emma,Olivia,Addison,Hannah
1419,2007,Tennessee,Emma,Madison,Emily,Addison,Abigail
1420,2007,Texas,Emily,Mia,Isabella,Madison,Abigail
1421,2007,Utah,Olivia,Emma,Abigail,Elizabeth,Ava
1422,2007,Vermont,Ava,Emma,Abigail,Olivia,Ella
1423,2007,Virginia,Madison,Abigail,Emily,Olivia,Emma
1424,2007,Washington,Olivia,Emily,Emma,Isabella,Sophia
1425,2007,West Virginia,Madison,Emma,Emily,Abigail,Hannah
1426,2007,Wisconsin,Ava,Emma,Olivia,Sophia,Addison
1427,2007,Wyoming,Madison,Emma,Abigail,Taylor,Alexis
1428,2008,Alabama,Emma,Madison,Addison,Ava,Emily
1429,2008,Alaska,Emma,Abigail,Ava,Sophia,Emily
1430,2008,Arizona,Isabella,Sophia,Emma,Emily,Mia
1431,2008,Arkansas,Emma,Madison,Emily,Addison,Olivia
1432,2008,California,Isabella,Emily,Sophia,Samantha,Ashley
1433,2008,Colorado,Isabella,Olivia,Sophia,Emma,Abigail
1434,2008,Connecticut,Isabella,Olivia,Ava,Emily,Emma
1435,2008,Delaware,Ava,Olivia,Madison,Abigail,Emma
1436,2008,Dist. of Columbia,Ashley,Chloe,Sophia,Katherine,Emma
1437,2008,Florida,Isabella,Sophia,Emily,Emma,Madison
1438,2008,Georgia,Madison,Emma,Emily,Ava,Olivia
1439,2008,Hawaii,Chloe,Isabella,Madison,Sophia,Mia
1440,2008,Idaho,Olivia,Emma,Madison,Abigail,Emily
1441,2008,Illinois,Olivia,Emily,Isabella,Emma,Sophia
1442,2008,Indiana,Emma,Olivia,Ava,Madison,Addison
1443,2008,Iowa,Emma,Ava,Olivia,Addison,Abigail
1444,2008,Kansas,Emma,Olivia,Emily,Madison,Ava
1445,2008,Kentucky,Madison,Emma,Olivia,Abigail,Addison
1446,2008,Louisiana,Madison,Ava,Emma,Olivia,Isabella
1447,2008,Maine,Emma,Olivia,Madison,Ava,Abigail
1448,2008,Maryland,Madison,Emily,Emma,Olivia,Ava
1449,2008,Massachusetts,Ava,Isabella,Olivia,Emma,Sophia
1450,2008,Michigan,Olivia,Ava,Emma,Madison,Sophia
1451,2008,Minnesota,Ava,Olivia,Emma,Sophia,Grace
1452,2008,Mississippi,Madison,Emma,Ava,Addison,Anna
1453,2008,Missouri,Emma,Ava,Madison,Olivia,Chloe
1454,2008,Montana,Madison,Olivia,Emma,Isabella,Chloe
1455,2008,Nebraska,Ava,Addison,Emma,Olivia,Sophia
1456,2008,Nevada,Emily,Isabella,Sophia,Olivia,Madison
1457,2008,New Hampshire,Emma,Olivia,Ava,Madison,Abigail
1458,2008,New Jersey,Isabella,Ava,Sophia,Olivia,Emily
1459,2008,New Mexico,Isabella,Alyssa,Nevaeh,Madison,Olivia
1460,2008,New York,Isabella,Olivia,Sophia,Madison,Ava
1461,2008,North Carolina,Emma,Madison,Ava,Emily,Abigail
1462,2008,North Dakota,Ava,Emma,Sophia,Addison,Ella
1463,2008,Ohio,Ava,Olivia,Emma,Madison,Isabella
1464,2008,Oklahoma,Emma,Madison,Addison,Emily,Ava
1465,2008,Oregon,Olivia,Emma,Ava,Isabella,Emily
1466,2008,Pennsylvania,Ava,Olivia,Emma,Madison,Isabella
1467,2008,Rhode Island,Ava,Emma,Olivia,Sophia,Isabella
1468,2008,South Carolina,Madison,Emma,Emily,Abigail,Olivia
1469,2008,South Dakota,Emma,Olivia,Addison,Grace,Ava
1470,2008,Tennessee,Madison,Emma,Abigail,Emily,Addison
1471,2008,Texas,Emily,Isabella,Abigail,Emma,Madison
1472,2008,Utah,Olivia,Emma,Abigail,Lily,Elizabeth
1473,2008,Vermont,Emma,Elizabeth,Ava,Olivia,Emily
1474,2008,Virginia,Emma,Abigail,Madison,Emily,Olivia
1475,2008,Washington,Olivia,Emma,Ava,Sophia,Emily
1476,2008,West Virginia,Emma,Madison,Abigail,Olivia,Emily
1477,2008,Wisconsin,Ava,Olivia,Emma,Sophia,Isabella
1478,2008,Wyoming,Madison,Emma,Taylor,Abigail,Emily
1479,2009,Alabama,Emma,Madison,Isabella,Ava,Anna
1480,2009,Alaska,Isabella,Sophia,Olivia,Abigail,Ava
1481,2009,Arizona,Isabella,Sophia,Emma,Mia,Emily
1482,2009,Arkansas,Emma,Madison,Addison,Isabella,Ava
1483,2009,California,Isabella,Sophia,Emily,Mia,Samantha
1484,2009,Colorado,Isabella,Olivia,Sophia,Abigail,Emma
1485,2009,Connecticut,Isabella,Olivia,Sophia,Ava,Emma
1486,2009,Delaware,Isabella,Sophia,Olivia,Abigail,Ava
1487,2009,Dist. of Columbia,Sophia,Allison,Abigail,Ashley,Elizabeth
1488,2009,Florida,Isabella,Sophia,Emma,Olivia,Madison
1489,2009,Georgia,Madison,Isabella,Emma,Olivia,Abigail
1490,2009,Hawaii,Isabella,Sophia,Mia,Ava,Chloe
1491,2009,Idaho,Olivia,Emma,Isabella,Sophia,Addison
1492,2009,Illinois,Isabella,Olivia,Sophia,Emma,Emily
1493,2009,Indiana,Emma,Olivia,Isabella,Ava,Addison
1494,2009,Iowa,Ava,Olivia,Emma,Isabella,Addison
1495,2009,Kansas,Emma,Isabella,Ava,Olivia,Abigail
1496,2009,Kentucky,Emma,Isabella,Madison,Olivia,Abigail
1497,2009,Louisiana,Ava,Emma,Isabella,Madison,Olivia
1498,2009,Maine,Emma,Olivia,Isabella,Abigail,Madison
1499,2009,Maryland,Madison,Olivia,Ava,Isabella,Emma
1500,2009,Massachusetts,Olivia,Isabella,Sophia,Ava,Emma
1501,2009,Michigan,Olivia,Isabella,Ava,Emma,Madison
1502,2009,Minnesota,Olivia,Ava,Emma,Sophia,Isabella
1503,2009,Mississippi,Madison,Emma,Addison,Ava,Anna
1504,2009,Missouri,Emma,Olivia,Isabella,Madison,Ava
1505,2009,Montana,Emma,Isabella,Olivia,Ava,Madison
1506,2009,Nebraska,Addison,Isabella,Ava,Olivia,Sophia
1507,2009,Nevada,Isabella,Sophia,Emma,Olivia,Emily
1508,2009,New Hampshire,Olivia,Isabella,Ava,Emma,Abigail
1509,2009,New Jersey,Isabella,Olivia,Sophia,Ava,Emily
1510,2009,New Mexico,Isabella,Olivia,Mia,Nevaeh,Sophia
1511,2009,New York,Isabella,Sophia,Olivia,Emma,Emily
1512,2009,North Carolina,Emma,Madison,Isabella,Ava,Abigail
1513,2009,North Dakota,Olivia,Ava,Emma,Ella,Isabella
1514,2009,Ohio,Isabella,Emma,Olivia,Ava,Madison
1515,2009,Oklahoma,Isabella,Emma,Addison,Madison,Abigail
1516,2009,Oregon,Emma,Olivia,Isabella,Emily,Sophia
1517,2009,Pennsylvania,Isabella,Olivia,Ava,Emma,Sophia
1518,2009,Rhode Island,Isabella,Olivia,Sophia,Ava,Emma
1519,2009,South Carolina,Emma,Madison,Isabella,Olivia,Abigail
1520,2009,South Dakota,Emma,Ava,Isabella,Sophia,Alexis
1521,2009,Tennessee,Emma,Madison,Isabella,Olivia,Abigail
1522,2009,Texas,Isabella,Emily,Mia,Emma,Sophia
1523,2009,Utah,Olivia,Emma,Abigail,Brooklyn,Lily
1524,2009,Vermont,Emma,Ava,Isabella,Madison,Sophia
1525,2009,Virginia,Isabella,Madison,Emma,Olivia,Abigail
1526,2009,Washington,Isabella,Sophia,Olivia,Emma,Abigail
1527,2009,West Virginia,Madison,Isabella,Emma,Alexis,Abigail
1528,2009,Wisconsin,Olivia,Isabella,Emma,Ava,Sophia
1529,2009,Wyoming,Isabella,Madison,Ava,Emma,Alexis
1530,2010,Alabama,Emma,Isabella,Madison,Ava,Olivia
1531,2010,Alaska,Sophia,Emma,Isabella,Olivia,Ava
1532,2010,Arizona,Isabella,Sophia,Mia,Emma,Olivia
1533,2010,Arkansas,Emma,Isabella,Addison,Chloe,Madison
1534,2010,California,Isabella,Sophia,Emily,Mia,Emma
1535,2010,Colorado,Isabella,Sophia,Olivia,Emma,Abigail
1536,2010,Connecticut,Isabella,Olivia,Sophia,Ava,Emma
1537,2010,Delaware,Sophia,Isabella,Ava,Olivia,Emily
1538,2010,Dist. of Columbia,Madison,Olivia,Charlotte,Ashley,Ava
1539,2010,Florida,Isabella,Sophia,Olivia,Emma,Emily
1540,2010,Georgia,Isabella,Madison,Emma,Abigail,Olivia
1541,2010,Hawaii,Isabella,Sophia,Chloe,Ava,Emma
1542,2010,Idaho,Olivia,Emma,Sophia,Ava,Abigail
1543,2010,Illinois,Isabella,Sophia,Olivia,Emma,Emily
1544,2010,Indiana,Emma,Sophia,Isabella,Olivia,Ava
1545,2010,Iowa,Ava,Emma,Sophia,Isabella,Olivia
1546,2010,Kansas,Isabella,Ava,Emma,Sophia,Olivia
1547,2010,Kentucky,Isabella,Emma,Addison,Abigail,Madison
1548,2010,Louisiana,Ava,Emma,Isabella,Madison,Olivia
1549,2010,Maine,Emma,Olivia,Isabella,Madison,Sophia
1550,2010,Maryland,Sophia,Madison,Isabella,Olivia,Abigail
1551,2010,Massachusetts,Isabella,Sophia,Olivia,Ava,Emma
1552,2010,Michigan,Sophia,Isabella,Olivia,Ava,Emma
1553,2010,Minnesota,Ava,Olivia,Sophia,Isabella,Emma
1554,2010,Mississippi,Madison,Emma,Addison,Ava,Isabella
1555,2010,Missouri,Isabella,Emma,Olivia,Sophia,Ava
1556,2010,Montana,Emma,Isabella,Sophia,Olivia,Ella
1557,2010,Nebraska,Olivia,Isabella,Ava,Sophia,Emma
1558,2010,Nevada,Isabella,Sophia,Emily,Emma,Olivia
1559,2010,New Hampshire,Sophia,Olivia,Ava,Isabella,Emma
1560,2010,New Jersey,Isabella,Sophia,Olivia,Ava,Emily
1561,2010,New Mexico,Isabella,Sophia,Mia,Nevaeh,Olivia
1562,2010,New York,Isabella,Sophia,Olivia,Emma,Ava
1563,2010,North Carolina,Emma,Isabella,Ava,Madison,Sophia
1564,2010,North Dakota,Sophia,Isabella,Addison,Ella,Olivia
1565,2010,Ohio,Isabella,Olivia,Ava,Emma,Sophia
1566,2010,Oklahoma,Isabella,Emma,Olivia,Addison,Madison
1567,2010,Oregon,Sophia,Olivia,Emma,Isabella,Emily
1568,2010,Pennsylvania,Isabella,Sophia,Emma,Olivia,Ava
1569,2010,Rhode Island,Isabella,Sophia,Ava,Olivia,Emma
1570,2010,South Carolina,Madison,Isabella,Emma,Olivia,Ava
1571,2010,South Dakota,Sophia,Ava,Emma,Isabella,Olivia
1572,2010,Tennessee,Isabella,Emma,Madison,Addison,Abigail
1573,2010,Texas,Isabella,Sophia,Emma,Emily,Mia
1574,2010,Utah,Olivia,Abigail,Sophia,Emma,Lily
1575,2010,Vermont,Sophia,Ava,Olivia,Emma,Isabella
1576,2010,Virginia,Olivia,Sophia,Isabella,Emma,Abigail
1577,2010,Washington,Sophia,Olivia,Isabella,Emma,Emily
1578,2010,West Virginia,Isabella,Madison,Emma,Abigail,Olivia
1579,2010,Wisconsin,Olivia,Sophia,Ava,Isabella,Emma
1580,2010,Wyoming,Isabella,Sophia,Madison,Addison,Chloe
1581,2011,Alabama,Emma,Ava,Madison,Olivia,Isabella
1582,2011,Alaska,Olivia,Emma,Isabella,Madison,Sophia
1583,2011,Arizona,Sophia,Isabella,Emma,Emily,Mia
1584,2011,Arkansas,Emma,Isabella,Addison,Madison,Abigail
1585,2011,California,Sophia,Isabella,Emily,Mia,Emma
1586,2011,Colorado,Olivia,Sophia,Emma,Isabella,Abigail
1587,2011,Connecticut,Sophia,Isabella,Olivia,Emma,Ava
1588,2011,Delaware,Sophia,Olivia,Ava,Emma,Emily
1589,2011,Dist. of Columbia,Sophia,Ava,Elizabeth,Madison,Olivia
1590,2011,Florida,Isabella,Sophia,Emma,Olivia,Emily
1591,2011,Georgia,Isabella,Emma,Madison,Olivia,Ava
